profit_model,profit_regular,trade_spend_eff,profit_margin_model,profit_margin_regular,change_description
1097.6544660838842,622.665509222592,0.17767579502579933,0.288845815604691,0.20726797655836984,0.8 a_i
829.4115195052951,378.2315471689705,0.23145315189333707,0.26252367854362973,0.22985037089360166,0.9 a_i
336.9984425011644,154.38351977666235,0.46344497259021356,0.4969796618033251,0.2538669527147518,1 a_i
211.42175326116822,151.86337313810242,0.1373630368882001,0.3280444017384701,0.2716250319377627,1.1 a_i
436.8868696802937,293.6342500989763,0.1774723373944188,0.35445241054020715,0.29277695299523626,1.2 a_i
