Unnamed: 0,profit_model,profit_regular,trade_spend_eff_model,trade_spend_eff_regular,profit_margin_model,profit_margin_regular,change_description,Change,cost_model,cost_regular,tsi_model,tsi_regular,sale_income_model,sale_income_regular,change,id,relative_profit_model,relative_profit_regular,relative_profit_margin_model,relative_profit_margin_regular,relative_trade_spend_eff_model,relative_trade_spend_eff_regular,relative_change
0,605.1633288936811,397.6528914641901,0.1500736721107133,-0.0097520142329269,0.3943447681504864,0.3941487914602437,0.8,,929.4413565747057,611.2374060068851,230.30376038654703,-9.838712540399804,1304.3009250818395,1018.729010011475,0.5218381203401308,$\eta_i$,39.160071734737855,54.27442227014863,44.788258703420645,56.24906061995216,-18.04263390547216,-424.0958459778303,-0.24055055896435798
1,520.0159185805886,327.7048708179668,0.1669202027106857,-0.0033309376929559,0.3321432559830093,0.3227516170572545,0.9,,1045.6215261465438,687.6420817577457,261.3365196452929,-3.382057435762431,1304.3009250818395,1018.729010011475,0.5868422012849686,$\eta_i$,19.580035798226522,27.137211135074303,21.95025155123286,27.945684653591528,-8.842504020024784,-210.6994969155186,-0.14594782487046815
2,434.86850886885327,257.7568501717436,0.1831118778727242,0.0030089908136601,0.2723596317006953,0.252256743110245,1.0,,1161.801695718382,764.0467575086063,292.3692795053953,3.07459766887494,1304.3009250818395,1018.729010011475,0.6871268739476762,$\eta_i$,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,349.72109981796973,187.80882952552017,0.1986861527925366,0.0092692999218869,0.2148556016144656,0.1826471724355564,1.1,,1277.9818652902206,840.4514332594672,323.4020400263509,9.53125277351233,1304.3009250818395,1018.729010011475,0.8621121312640326,$\eta_i$,-19.58003564626063,-27.137211135074402,-21.113272083369072,-27.59473139010075,8.505332969518024,208.0534470164047,0.2546622231656177
4,264.5736901645439,117.86080887929712,0.2136776790884386,0.0154514801118339,0.1595032205388238,0.1139063321006505,1.2,,1394.162034862058,916.8561090103276,354.434799944763,15.987907878149688,1304.3009250818395,1018.729010011475,1.2447978482440036,$\eta_i$,-39.16007143107861,-54.27442227014865,-41.436541258762254,-54.84507938371762,16.692418629969925,413.5103783530302,0.8115982585463442
