Unnamed: 0,profit_model,profit_regular,trade_spend_eff_model,trade_spend_eff_regular,profit_margin_model,profit_margin_regular,change_description,Change,cost_model,cost_regular,tsi_model,tsi_regular,sale_income_model,sale_income_regular,change,id,relative_profit_model,relative_profit_regular,relative_profit_margin_model,relative_profit_margin_regular,relative_trade_spend_eff_model,relative_trade_spend_eff_regular,relative_change
0,376.4663277247323,257.1419306379687,0.1520977455135449,0.002408642167359,0.2447338968160343,0.2518064816255193,0.8,,1161.801695718382,764.0467575086063,233.9670983612745,2.459678135099952,1304.3009250818395,1018.729010011475,0.4640409939783838,"$\lambda_i, \Omega_{ivw}$",-13.429848322664764,-0.23856573874378195,-10.143109209010763,-0.17849333943431253,-16.937258641810406,-19.95182715665533,-0.32466475759799807
1,405.66741828915207,257.4493904048561,0.1678936998336475,0.0027089068398737,0.2588040904053196,0.2520316801299052,0.9,,1161.801695718382,764.0467575086063,263.1681889256943,2.767137901987446,1304.3009250818395,1018.729010011475,0.5757171444500737,"$\lambda_i, \Omega_{ivw}$",-6.7149241630894005,-0.11928286937191303,-4.977074322920346,-0.08921980739339327,-8.310863399945267,-9.972910931601719,-0.16213851287395029
2,434.86850886885327,257.7568501717436,0.1831118778727242,0.0030089908136601,0.2723596317006953,0.252256743110245,1.0,,1161.801695718382,764.0467575086063,292.3692795053953,3.07459766887494,1304.3009250818395,1018.729010011475,0.6871268739476762,"$\lambda_i, \Omega_{ivw}$",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,464.0695994389976,258.06430993863125,0.197783410675451,0.0033088942517854,0.2854282505763023,0.2524816706888391,1.1,,1161.801695718382,764.0467575086063,321.5703700755394,3.3820574357624347,1304.3009250818395,1018.729010011475,0.7982711346228204,"$\lambda_i, \Omega_{ivw}$",6.7149241608917585,0.11928286937195713,4.798295104895895,0.08916613122837384,8.012332664145658,9.966911057481804,0.16175216672373616
4,493.2706900160333,258.37176970551866,0.2119372322781674,0.0036086173171206,0.2980357199284376,0.2527064629878405,1.2,,1161.801695718382,764.0467575086063,350.7714606525754,3.689517202649928,1304.3009250818395,1018.729010011475,0.9091508742547324,"$\lambda_i, \Omega_{ivw}$",13.429848323368216,0.23856573874382606,9.42727380978343,0.1782786347158094,15.741935881122293,19.927827653655136,0.32311936663382923
